x-axis,1,2
second,Ampere,Volt
-27.35000E-03,-288.90546E-03,-115.93907354E+00
-27.30000E-03,-198.13913E-03,-120.08480228E+00
-27.25000E-03,-274.77230E-03,-124.54460138E+00
-27.20000E-03,-241.16677E-03,-128.25063161E+00
-27.15000E-03,-249.33260E-03,-134.02952622E+00
-27.10000E-03,-269.43310E-03,-136.91897352E+00
-27.05000E-03,-250.58888E-03,-142.57223998E+00
-27.00000E-03,-273.83009E-03,-145.58731542E+00
-26.95000E-03,-272.10270E-03,-151.30339595E+00
-26.90000E-03,-267.86275E-03,-153.87877290E+00
-26.85000E-03,-290.78988E-03,-159.72048157E+00
-26.80000E-03,-276.34265E-03,-163.42651181E+00
-26.75000E-03,-294.87280E-03,-168.01193905E+00
-26.70000E-03,-297.07129E-03,-171.71796928E+00
-26.65000E-03,-288.12029E-03,-175.86369802E+00
-26.60000E-03,-307.74968E-03,-179.75817047E+00
-26.55000E-03,-294.24466E-03,-184.46922585E+00
-26.50000E-03,-309.00596E-03,-189.18028123E+00
-26.45000E-03,-303.82380E-03,-192.88631147E+00
-26.40000E-03,-312.77481E-03,-198.09987943E+00
-26.35000E-03,-307.43561E-03,-200.73807044E+00
-26.30000E-03,-309.63410E-03,-205.63756804E+00
-26.25000E-03,-325.96576E-03,-209.02952791E+00
-26.20000E-03,-330.99089E-03,-213.67776923E+00
-26.15000E-03,-343.55370E-03,-216.50440245E+00
-26.10000E-03,-339.47079E-03,-220.46168898E+00
-26.05000E-03,-345.75219E-03,-224.10490514E+00
-26.00000E-03,-346.69441E-03,-227.74812130E+00
-25.95000E-03,-341.04114E-03,-232.27073447E+00
-25.90000E-03,-361.45571E-03,-234.90892548E+00
-25.85000E-03,-349.67807E-03,-239.80842308E+00
-25.80000E-03,-354.23209E-03,-241.56721709E+00
-25.75000E-03,-357.21576E-03,-246.46671469E+00
-25.70000E-03,-354.54616E-03,-248.72802128E+00
-25.65000E-03,-377.00219E-03,-252.18279522E+00
-25.60000E-03,-360.51350E-03,-256.39133803E+00
-25.55000E-03,-376.37405E-03,-257.96168983E+00
-25.50000E-03,-369.62154E-03,-263.04962964E+00
-25.45000E-03,-403.85521E-03,-265.43656437E+00
-25.40000E-03,-451.59390E-03,-268.70289610E+00
-25.35000E-03,-444.05621E-03,-272.47174041E+00
-25.30000E-03,-432.74968E-03,-274.85867513E+00
-25.25000E-03,-458.50345E-03,-279.00440387E+00
-25.20000E-03,-463.52858E-03,-281.51696674E+00
